web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586623210-28481,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,santosh kumar,Good product,Reviewed in India on 28 January 2020,Awesome,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_212?ie=UTF8&pageNumber=212&reviewerType=all_reviews
1586607568-8202,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,suji,Costly mobile with no assesory,Reviewed in India on 22 February 2020,Everything is good but no assesory in the box.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&filterByStar=four_star&pageNumber=47&reviewerType=all_reviews
1586625701-32555,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Husain Sayyed,Good,Reviewed in India on 22 August 2019,Good,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_61?ie=UTF8&filterByStar=three_star&pageNumber=61&reviewerType=all_reviews
1586607804-9044,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,Expected a better camera quality,Reviewed in India on 5 October 2019,"Camera quality is not better , portrait made not good",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_131?ie=UTF8&filterByStar=four_star&pageNumber=131&reviewerType=all_reviews
1586609537-13870,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Aswin,Camera super short,Reviewed in India on 1 March 2020,2good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_411?ie=UTF8&filterByStar=five_star&pageNumber=411&reviewerType=all_reviews
1586596700-4987,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Vaibhav sharma,"Nice display, 90 Hz refresh rate makes a difference",Reviewed in India on 4 March 2020,"Very crisp and vibrant display, 90 Hz refresh rate makes the experience smoother and cameras are also good",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_388?ie=UTF8&pageNumber=388&reviewerType=all_reviews
1586622729-27507,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Shaharyar Anwar,Beast,Reviewed in India on 25 October 2019,"Performance of the phone is outstanding. Should have notification light , missing it most after 3t.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_115?ie=UTF8&pageNumber=115&reviewerType=all_reviews
1586595754-1579,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Shaik ahamed,Redmi note 5 pro is far better then 1plus 7pro,Reviewed in India on 7 June 2019,"Out of excitement I have got this mobile but finally im disappointed in many ways battery life is worst and phone is getting disconnected if I continue speak to someone phone is getting over heat if I'm putting it for charging suggest not to buy this mobile it's truly and completely disappointed with this mobile
I'm good with my old mobile Redmi note 5 pro comparing to this mobile",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&pageNumber=47&reviewerType=all_reviews
1586624017-29956,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Sahil Malhotra,Best phone,Reviewed in India on 26 October 2019,Best phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_359?ie=UTF8&pageNumber=359&reviewerType=all_reviews
1586609807-14695,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,sahil Gautam,Worth to buy...,Reviewed in India on 10 February 2020,"It's an amazing phone...
Love it ❤️",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_494?ie=UTF8&filterByStar=five_star&pageNumber=494&reviewerType=all_reviews
1586596126-2829,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Nishim K.,Nice for the screen. Rest is Oneplus.,Reviewed in India on 17 August 2019,"Screen is best in the market. Equivalent to S10 plus. But the additional refresh rate precedes even the Samsung one. But the battery life is a downer. Max 4.5hrs screen on time. Camera is bad, K20 Pro quality.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews
1586610857-15351,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,ajmal,Pathetic product and customer service,Reviewed in India on 10 November 2019,"A forgetful experience of my life to buy this phone.
Had to return phone twice because of phone getting hung. Had to purchase phone 3rd time to know that Screen replacement option I had earlier was not valid. Spoke to customer service but it falls on deaf ears. Very pathetic experience. Will not recommend the name Amazon ever to anyone.
Thanks for doing nothing.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=one_star&pageNumber=5&reviewerType=all_reviews
1586605653-7469,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Amazon Customer,Not at all worth. Poor implementation.,Reviewed in India on 15 June 2019,"I have to say a poor flagship whose battery charges in warp charging mode and discharging also being done in warp mode..! Not even a full day battery backup...

Camera performance is exactly equivalent to 10,000 range phones.

Hell lot of bugs in new OS. It seems they have implemented it in hurry to launch a new phone to maintain their profit making strategy of a new phone every 6 months.

My next phone definitely won't be a OnePlus",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_136?ie=UTF8&filterByStar=critical&pageNumber=136&reviewerType=all_reviews
1586609523-13807,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,mayank,I love this phone,Reviewed in India on 20 November 2019,It's superb phone..Amazon delivery service is very nice nd fast,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_405?ie=UTF8&filterByStar=five_star&pageNumber=405&reviewerType=all_reviews
1586607751-8873,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,s b  gupta,Charging problem,Reviewed in India on 10 October 2019,Battery charging time about one your instead of 20 minutes as claimed,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&filterByStar=four_star&pageNumber=114&reviewerType=all_reviews
1586622524-26764,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Ramakrishna reddy,Works like light,Reviewed in India on 25 August 2019,Great mobile with upgraded chipset and software....camera need bit impovement,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_40?ie=UTF8&pageNumber=40&reviewerType=all_reviews
1586595651-1177,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Preeti,Not worth if 52k,Reviewed in India on 20 May 2019,"Ordered this on 16th and got it 20th. Don't know why??
This phone doesn't have headphone Jacks but it's a Bluetooth one. Oneplus should have provided it but they haven't. But on unboxing vedio which are available shows they provide 2 covers n Bluetooth headset as well. Nothing phadu is available in this phone. If you want then u can opt for something else.
Apart from this, phone is almost like 6t but yes no lags at all. Average quality camera, good selfies. Gaming is cool.
I like it because it is so smooth but not worth of 52k.",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews
1586596507-4293,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Yash Mane,Nothing To Say❤️,Reviewed in India on 21 July 2019,Just No Words!🤙🏻❤️,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_319?ie=UTF8&pageNumber=319&reviewerType=all_reviews
1586625368-31762,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=two_star,Ashok,Not a value for money,Reviewed in India on 9 October 2019,Quality is not a value for money.cmera quality is also not up to the mark. Operating speed is also slow. Cost is very high compared to its features.,2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&filterByStar=two_star&pageNumber=14&reviewerType=all_reviews
1586614146-18790,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,BISWA MILAN PANDA,camera is good battery is not satisfied and poor fingerprint quality,Reviewed in India on 5 March 2020,camera is good battery is not satisfied and poor fingerprint quality,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_93?ie=UTF8&filterByStar=four_star&pageNumber=93&reviewerType=all_reviews
1586609225-12762,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Avani,Great,Reviewed in India on 2 March 2020,Great,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_300?ie=UTF8&filterByStar=five_star&pageNumber=300&reviewerType=all_reviews
1586624237-30881,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Prasenjit Rout,Overall a deal breaker.,Reviewed in India on 29 September 2019,"Finger print reader is excellent, camera is good, battery life is till now awesome after usage of 2.5 month with dual sim.I have noticed one issue with always on display,if you keep in pocket the screen light up and you may face battery drainage issue.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_403?ie=UTF8&pageNumber=403&reviewerType=all_reviews
1586607751-8872,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,ramij,Very good looking,Reviewed in India on 18 October 2019,Camera quality is not that good.portrat mode is dull,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_114?ie=UTF8&filterByStar=four_star&pageNumber=114&reviewerType=all_reviews
1586596658-4831,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Muhammad Umer Farooq,One of the best display,Reviewed in India on 2 September 2019,One of the best display and clean and speed processor over all good deal.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_373?ie=UTF8&pageNumber=373&reviewerType=all_reviews
1586625669-32420,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,clint john,Not good for 32999rs,Reviewed in India on 30 October 2019,Not good for 32999 rs,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_47?ie=UTF8&filterByStar=three_star&pageNumber=47&reviewerType=all_reviews
1586616058-23757,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Shiva,Beast in mobiles,Reviewed in India on 21 July 2019,Awesome product and excellent performance,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_403?ie=UTF8&filterByStar=five_star&pageNumber=403&reviewerType=all_reviews
1586607463-7783,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Vijay Paidipalli,very premium looking product. can make improvements,Reviewed in India on 24 January 2020,"Fingerprint scanner opens well but sometimes looks confused in terms of transition effect to open the home screen, it gives a glimpse of the pin  screen (open with pin) and then vanishes and lands on the home screen. the photo quality can definitely improve in terms of the depth sensors (doesnt look like the grey sensors dont measure the depth properly)

Otherwise, a Great looking product with good UI (and am liking the gesture controls on the Latest Android version).
I have heard a lot of complaints on the battery performance. Its only 2 days and it lasted me more than 24 hrs on a single charge.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&filterByStar=four_star&pageNumber=5&reviewerType=all_reviews
1586607897-9409,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Diksha Thakur,Gud,Reviewed in India on 9 March 2020,Gud,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_167?ie=UTF8&filterByStar=four_star&pageNumber=167&reviewerType=all_reviews
1586610897-15465,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Varun Sekhar,Cheating the customers by providing a Low quality gorilla glass,Reviewed in India on 14 January 2020,I brought one plus 7t 5 months back. This product has a very low quality back cover gorilla glass. It broked without even falling down. I even used the OnePlus branded back cover. Such a worst product. The company is not ready to replace this item even in the warranty period. Such a worst Experience. I want to get a replacement,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&filterByStar=one_star&pageNumber=16&reviewerType=all_reviews
1586596049-2519,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Prabhat Kumar Shukla,Not buy please wait after 4 month,Reviewed in India on 5 October 2019,"Not buy because  very fast dicress rate this OnePlus mobile।I bought OnePlus 7pro on 6 June 2019 6 ram 256 49999after 4 month October in49999।all round OnePlus 7pro is very cool and faster mobile phone good screen quality,very good sound Dolby digital, overall nice",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_141?ie=UTF8&pageNumber=141&reviewerType=all_reviews
1586596774-5283,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Arunesh Yadav,Very good quality,Reviewed in India on 21 July 2019,Very nic phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_418?ie=UTF8&pageNumber=418&reviewerType=all_reviews
1586622653-27236,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,sourabha vyas,Superb Built Quality and Fluid Experience,Reviewed in India on 5 September 2019,This phone is really amazing. It simply justifies Prices and Quality as well it's oxygen is makes it Cleaner and fluid.,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_87?ie=UTF8&pageNumber=87&reviewerType=all_reviews
