web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
1586609168-12534,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,prateek kabra,Just order it now!,Reviewed in India on 19 October 2019,Best phone under 70000,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_277?ie=UTF8&filterByStar=five_star&pageNumber=277&reviewerType=all_reviews
1586622756-27610,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Complete Phone as on today.,Reviewed in India on 29 July 2019,Prompt delivery and the phone is fantastic with good feel and performance.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_125?ie=UTF8&pageNumber=125&reviewerType=all_reviews
1586614301-19336,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Praveen Kumar Mureboina,It's good,Reviewed in India on 23 July 2019,Great features,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_148?ie=UTF8&filterByStar=four_star&pageNumber=148&reviewerType=all_reviews
1586608874-11427,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Fagun solanki,Best phone,Reviewed in India on 24 October 2019,Always been a one plus fan. Phone is as expected. Up to the mark. But in my opinion camera should show original image rather than beautified image.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_167?ie=UTF8&filterByStar=five_star&pageNumber=167&reviewerType=all_reviews
1586595666-1225,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Raktim Das Mahapatra,At I'm Buying One Plus 7pro..,Reviewed in India on 1 June 2019,"I'm Very Impressive 7pro Display.. Really Very Cool... Display Finger Print much Improvement & Very Fast Previous 6T.. Sound Out put Really Good Previous One Plus device.. Triple Camera Setup is Very Interesting..& Front Camera Is motorised Pop up Selfie .. really Very Good & Big Device...6.7 inch QHD display & 90 hz ..but missing Headfone Jack this disappointing..
No hesitation really oneplus 7 Pro Buyare go and buy this mobile...",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews
1586605597-7271,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_viewpnt_rgt?ie=UTF8&reviewerType=all_reviews&filterByStar=critical,Tushar,Worst phone,Reviewed in India on 3 August 2019,Waste of money,1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_116?ie=UTF8&filterByStar=critical&pageNumber=116&reviewerType=all_reviews
1586595860-1899,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Cheith,Well !! I started reading e-books now. That's how brilliant this piece of art is.,Reviewed in India on 16 August 2019,"Adaptable usage, captivating screen presence, amiable towards eyes, diligent software, and a phenomenal experience using this phone. Heck, I'm even reading e-books( never read a book before btw) online, that's how fun the screen refresh rate is helping me with. Yes camera needs some work, but hey they did a good job.

The only set back(in a way) is, I was dreading to get almond(8gb,256), and settled for grey(6 GB, 128).. because almond is not available in 6gb and when i checked my ram usage recently, i was only using 4.5gb of 6gb with 62 apps. 8gb would be an over kill, so not really a set back.",5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_79?ie=UTF8&pageNumber=79&reviewerType=all_reviews
1586615997-23499,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Atinderpal Singh Randhawa,Best Phone of 2019,Reviewed in India on 3 August 2019,Nothing to dislike...,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_377?ie=UTF8&filterByStar=five_star&pageNumber=377&reviewerType=all_reviews
1586622835-27893,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Best camera,Reviewed in India on 11 September 2019,Camera quality is fabulous,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_153?ie=UTF8&pageNumber=153&reviewerType=all_reviews
1586610941-15650,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Raghav Singh Bhadouria,Phone problem issue,Reviewed in India on 2 March 2020,"Today in morning I seen my phone was automatically off
Neither on nore charge
Whereas in night my phone battery was 75%",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&filterByStar=one_star&pageNumber=35&reviewerType=all_reviews
1586607632-8450,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,VasanthKumar M R,Awesome device with a back drop,Reviewed in India on 8 October 2019,Device is awesome but battery drains very fast... Need any update for battery r else can't able to use as primary phone....,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_71?ie=UTF8&filterByStar=four_star&pageNumber=71&reviewerType=all_reviews
1586596367-3798,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Design is too bad,Reviewed in India on 21 November 2019,It's wonderful. But the design is very old one like samsung note 7,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_269?ie=UTF8&pageNumber=269&reviewerType=all_reviews
1586616125-24047,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,udit,Satisfied with the quality of the phone.,Reviewed in India on 10 September 2019,It's an amazing phone with a good battery life.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_432?ie=UTF8&filterByStar=five_star&pageNumber=432&reviewerType=all_reviews
1586607922-9516,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Raj,It's really  flagship,Reviewed in India on 27 November 2019,Mind blowing,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_178?ie=UTF8&filterByStar=four_star&pageNumber=178&reviewerType=all_reviews
1586607880-9347,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Amazon Customer,Clean UI and amazing phone,Reviewed in India on 10 March 2020,"Amazing speed,",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_161?ie=UTF8&filterByStar=four_star&pageNumber=161&reviewerType=all_reviews
1586610495-15025,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=three_star&reviewerType=all_reviews,bhvya gera,WEAK AND PRONE TO SCRATCHES!!!,Reviewed in India on 17 February 2020,"Dont buy this because i literally dropped this once, not even from a height n it got scratches all over it back camera.",3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&filterByStar=three_star&pageNumber=26&reviewerType=all_reviews
1586596374-3825,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,SPH Corporation,Amazon supplies damaged products,Reviewed in India on 5 July 2019,"Worst piece
The mobile completed stopped working after 1month of purchase that too all of a sudden",2.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_272?ie=UTF8&pageNumber=272&reviewerType=all_reviews
1586609604-14129,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Akash,Oneplus,Reviewed in India on 28 November 2019,Performance is very good and camera is so so.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_437?ie=UTF8&filterByStar=five_star&pageNumber=437&reviewerType=all_reviews
1586607585-8279,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,vikramjeet siwach,Buy it right now,Reviewed in India on 20 October 2019,Awesome phone with best night camera and 90hz super awesome battery could be more better,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_54?ie=UTF8&filterByStar=four_star&pageNumber=54&reviewerType=all_reviews
1586623417-28757,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Bapi ghosh,Ok,Reviewed in India on 11 November 2019,Camera is good and the battery is not good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_240?ie=UTF8&pageNumber=240&reviewerType=all_reviews
1586609606-14139,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Munish Kumar,value for money,Reviewed in India on 2 February 2020,you cant ask more in this price range,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_438?ie=UTF8&filterByStar=five_star&pageNumber=438&reviewerType=all_reviews
1586616062-23776,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Karuna,Good,Reviewed in India on 2 March 2020,It's proper good,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_405?ie=UTF8&filterByStar=five_star&pageNumber=405&reviewerType=all_reviews
1586615855-23040,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,mrs,Best smartphone.,Reviewed in India on 23 August 2019,What a beautiful phone.... feel proud to own one.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_331?ie=UTF8&filterByStar=five_star&pageNumber=331&reviewerType=all_reviews
1586610904-15495,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=one_star&reviewerType=all_reviews,Amazon Customer,Not able to Unlock the Phone,Reviewed in India on 21 January 2020,"Got the Phone delivered today morning.

Completed basic Config for the Phone and it worked well for a while and now I am not able to unlock my Phone.

This is really upsetting after purchasing a Flagship Smartphone.

Going to return the device.",1.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&filterByStar=one_star&pageNumber=19&reviewerType=all_reviews
1586624291-31136,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,Awesome phone. 1+ rocks.,Reviewed in India on 11 August 2019,Awesome phone. 1+ rocks.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_417?ie=UTF8&pageNumber=417&reviewerType=all_reviews
1586614443-19662,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,D.Vivekanandhan,Wonderful as promised,Reviewed in India on 16 July 2019,"Wonderful product as advertised.
What I love - Display quality, size, speed, camera.
What I hate - weight, battery life, lack of headphone jack and wireless charging.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_180?ie=UTF8&filterByStar=four_star&pageNumber=180&reviewerType=all_reviews
1586614100-18682,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Mikdhadh ahamed,Over all gud.... sounds r very good.... battery is okey...,Reviewed in India on 10 July 2019,"Battery like 75/100
Finger print 92/100
Camera 98/100",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_82?ie=UTF8&filterByStar=four_star&pageNumber=82&reviewerType=all_reviews
1586623924-29694,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Amazon Customer,All rounder phone,Reviewed in India on 20 August 2019,Best phone ever,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_333?ie=UTF8&pageNumber=333&reviewerType=all_reviews
1586625647-32322,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=?ie=UTF8&reviewerType=all_reviews&filterByStar=three_star,Vivek,Best performance in process and game  smooth working,Reviewed in India on 24 November 2019,Camera not best  but battery and fingerprint reader is performance best,3.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-608/product-reviews/B07HGBMJT6/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&filterByStar=three_star&pageNumber=37&reviewerType=all_reviews
1586614272-19230,https://www.amazon.in/product-reviews/B07HGLBZ5R/ref=?ie=UTF8&filterByStar=four_star&reviewerType=all_reviews,Harshit maisuriya,Excellent phone,Reviewed in India on 15 February 2020,Headphone jack is issue,4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-604/product-reviews/B07HGLBZ5R/ref=cm_cr_arp_d_paging_btm_137?ie=UTF8&filterByStar=four_star&pageNumber=137&reviewerType=all_reviews
1586622965-28201,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Vinod Kumar,Best of the best,Reviewed in India on 15 August 2019,The features are the best and the phone is awesome and worth buying,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_184?ie=UTF8&pageNumber=184&reviewerType=all_reviews
1586623396-28687,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_show_all?ie=UTF8&reviewerType=all_reviews,Shantanu Ghosh,Great phone,Reviewed in India on 30 October 2019,Amazing phone,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-611/product-reviews/B07HGMLBW1/ref=cm_cr_arp_d_paging_btm_233?ie=UTF8&pageNumber=233&reviewerType=all_reviews
1586608612-10405,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=?ie=UTF8&filterByStar=five_star&reviewerType=all_reviews,Renu K.G,OnePlus 7T,Reviewed in India on 12 January 2020,Better product from Oneplus.I liked the phone after using it. Certain things are phone battery will drain after continuous usage.Good thing is they have given warp charge which recharge battery very quickly. Sometimes it gets heated if we browse for longtime this things the phone has to overcome maybe in future.,5.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-747/product-reviews/B07DJCVTDN/ref=cm_cr_arp_d_paging_btm_65?ie=UTF8&filterByStar=five_star&pageNumber=65&reviewerType=all_reviews
1586596189-3042,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,S Roy.,VALUE FOR MONEY,Reviewed in India on 22 October 2019,"1. Battery life is average.
2. Display is not bright, outdoor visibility is very poor.
3. Camera quality is good enough.",4.0 out of 5 stars,Next page→,https://www.amazon.in/Test-Exclusive-606/product-reviews/B07HGJK535/ref=cm_cr_arp_d_paging_btm_194?ie=UTF8&pageNumber=194&reviewerType=all_reviews
